,title,budget,id,original_language,popularity,revenue,vote_average,vote_count,nsfw_score
19376,Bachelorette,3000000,84174,en,10.893224,11947954.0,5.3,457.0,0.274964720011
19377,The Words,6000000,83686,en,6.089971,13231461.0,6.4,384.0,0.602311849594
19384,Pitch Perfect,17000000,114150,en,11.03595,115350426.0,7.3,2310.0,0.253423154354
19385,The Cold Light of Day,20000000,77948,en,11.112153,16863583.0,4.8,277.0,0.00140195817221
19394,Looper,30000000,59967,en,12.727269,47042000.0,6.6,4777.0,0.110204346478
19397,That's My Boy,70000000,87428,en,8.923755,58058367.0,5.5,460.0,0.00017607769405
19408,Robot & Frank,2500000,84329,en,9.291494,3325038.0,6.8,454.0,0.00872305314988
19418,Resident Evil: Retribution,65000000,71679,en,0.948759,240159255.0,5.6,1618.0,0.340751409531
19429,The Master,32000000,68722,en,8.074218,28258060.0,7.0,720.0,0.000365321029676
19432,Dredd,50000000,49049,en,12.1524,41037742.0,6.6,1971.0,0.00136211712379
19435,Arbitrage,12000000,60599,en,5.808496,35485056.0,6.1,300.0,0.00338671449572
19455,End of Watch,7000000,77016,en,7.45279,48126384.0,7.2,1186.0,0.00207294849679
19460,The Perks of Being a Wallflower,13000000,84892,en,12.775679,33400000.0,7.7,3056.0,0.00775439897552
19461,The Hunt,3800000,103663,da,8.462801,16800000.0,7.9,946.0,0.00438799150288
19466,Behind the Burly Q,250000,91911,en,0.386717,23859.0,5.5,3.0,0.0879420116544
19467,Two Rabbits,2000000,102784,pt,2.315249,1620436.0,7.1,39.0,0.00103121472057
19468,Sparkle,14000000,88036,en,2.24386,24637469.0,5.8,36.0,0.0783171877265
19471,Red Lights,14000000,75638,en,11.535478,13551174.0,6.0,381.0,0.0308133345097
19473,Taken 2,45000000,82675,en,16.376482,376141306.0,6.1,2783.0,0.00809053424746
19474,The Paperboy,12500000,82390,en,5.526878,1353868.0,5.4,244.0,0.294645398855
19486,A Royal Affair,8000000,88273,da,8.168448,7594693.0,7.2,244.0,0.000291970151011
19487,House at the End of the Street,6900000,82505,en,8.513457,44287131.0,5.6,566.0,0.152860969305
19495,2016: Obama's America,2500000,126509,en,1.221216,33400000.0,4.6,19.0,0.464764356613
19505,Laurence Anyways,9500000,110160,fr,8.59498,12250.0,7.7,190.0,0.00781952496618
19508,The Painted Veil,947000,82096,en,0.631309,1120000.0,5.2,5.0,0.0186934806406
19518,Rust and Bone,15400000,97365,fr,8.400049,25762027.0,7.1,438.0,0.501697361469
19530,Katy Perry: Part of Me,12000000,101267,en,8.960713,32726956.0,6.5,88.0,0.00203622737899
19556,Frankenweenie,39000000,62214,en,10.296047,35287788.0,6.6,951.0,0.161961972713
19561,Sinister,3000000,82507,en,12.490637,77712439.0,6.8,1611.0,0.00415354687721
19569,Hotel Transylvania,85000000,76492,en,16.231945,358375603.0,6.8,2622.0,0.00164032750763
19590,Argo,44500000,68734,en,14.238234,232324128.0,7.1,3473.0,0.0131602408364
19591,Seven Psychopaths,15000000,86838,en,9.643538,19422261.0,6.7,1224.0,3.50150039594e-05
19614,Hoodwinked Too! Hood VS. Evil,30000000,57089,en,9.382577,13521829.0,4.8,135.0,0.0319615863264
19637,Gangs of Wasseypur,1400000,117691,hi,9.777219,4100000.0,7.0,83.0,0.00228833779693
19653,Paranormal Activity 4,5000000,82990,en,6.188286,142817992.0,5.2,574.0,0.0237922873348
19667,Alex Cross,45000000,94348,en,8.279285,30353232.0,5.1,303.0,0.0149779589847
19669,Cloud Atlas,102000000,83542,en,13.494246,130482868.0,6.6,3031.0,0.00346363405697
19681,Silent Hill: Revelation 3D,20000000,61012,en,5.745206,52302796.0,5.1,435.0,0.00534673873335
19687,Like Dandelion Dust,2500000,43937,en,1.659692,352810.0,6.7,23.0,0.0077991001308
19707,Killing Them Softly,15000000,64689,en,6.777326,37930465.0,5.8,751.0,0.00372290587984
19710,The Sessions,1000000,113947,en,5.760319,9138338.0,6.6,183.0,0.0524713210762
19722,Smashed,500000,84341,en,4.893812,376597.0,6.3,88.0,0.209565505385
19726,Wreck-It Ralph,165000000,82690,en,13.697597,471222889.0,7.1,4656.0,0.258649349213
19727,Lookin' to Get Out,17000000,47878,en,0.963345,946461.0,5.3,1.0,0.00316349533387
19731,Silver Linings Playbook,21000000,82693,en,14.488111,205738714.0,7.0,4840.0,0.000644686282612
19732,Flight,31000000,87502,en,10.973822,161772375.0,6.5,2449.0,0.000563826644793
19735,Life of Pi,120000000,87827,en,14.045042,609016565.0,7.2,5912.0,0.0135663794354
19739,The Man with the Iron Fists,15000000,97430,en,8.310945,15608545.0,5.2,369.0,0.039908785373
19761,Sleepless Night,2500000,79070,fr,2.942355,3358.0,6.0,48.0,0.00271801371127
19771,Stolen,35000000,127493,en,7.759429,2106557.0,5.1,345.0,0.00533086806536
19772,Amour,8900000,86837,fr,7.663947,29844753.0,7.5,413.0,0.00266843126155
19795,Meet Monica Velour,5000000,56928,en,1.608163,31649.0,5.5,12.0,0.100959055126
19799,Lincoln,65000000,72976,en,10.680331,275293450.0,6.7,1456.0,0.00799482874572
19814,The Twilight Saga: Breaking Dawn - Part 2,120000000,50620,en,26.080995,829000000.0,6.1,2641.0,0.000694574788213
19823,Red Dawn,65000000,60747,en,5.627787,44806783.0,5.3,573.0,0.00275455019437
19825,Rise of the Guardians,145000000,81188,en,10.943775,306941670.0,7.1,1981.0,0.00492463447154
19841,Deadfall,12000000,97614,en,8.435294,66351.0,5.6,228.0,0.0365515351295
19858,Byzantium,10000000,102780,en,6.79497,89237.0,6.1,300.0,0.0154097629711
19862,Step Up Revolution,33000000,85446,en,7.859968,140470746.0,6.7,679.0,0.795737683773
19956,1911,30000000,76349,zh,3.835131,108348.0,5.0,41.0,0.0307549349964
19971,The Hobbit: An Unexpected Journey,250000000,49051,en,23.253089,1021103568.0,7.0,8427.0,0.00737114064395
19981,Lay the Favorite,26350000,84305,en,5.153138,1576687.0,4.9,69.0,0.00540581019595
19984,Crooked Arrows,13000000,106135,en,5.138409,1832541.0,5.6,14.0,0.068341165781
20000,Yossi,500000,117629,he,1.162001,116207.0,6.8,22.0,0.0462448112667
20006,Barfi,4437508,127501,hi,3.779077,2804874.0,7.2,84.0,0.0616587586701
20008,Zero Dark Thirty,40000000,97630,en,9.649303,132820716.0,6.7,1723.0,0.00639597699046
20021,Fire with Fire,20000000,139567,en,10.999209,4636169.0,5.6,223.0,0.000358997815056
20022,Warm Bodies,35000000,82654,en,10.430238,116980662.0,6.4,2698.0,0.0491262190044
20047,The Guilt Trip,40000000,82687,en,7.479014,41863726.0,5.4,287.0,0.0287780538201
20050,Jack Reacher,60000000,75780,en,12.789812,218340595.0,6.3,3046.0,0.000763008720241
20051,Django Unchained,100000000,68718,en,19.785025,425368238.0,7.8,10297.0,0.0693369731307
20052,This Is 40,35000000,89492,en,11.418802,88058786.0,5.6,909.0,0.385423332453
20060,The Impossible,42000000,80278,en,10.027434,180274123.0,7.0,2071.0,0.00649245083332
20062,Les Misérables,61000000,82695,en,13.52408,441809770.0,7.2,1925.0,0.0325057394803
20072,Not Fade Away,20000000,128270,en,2.688548,610792.0,5.4,32.0,0.0748281180859
20073,Quartet,11000000,121826,en,6.93228,59520298.0,6.4,141.0,0.000200635389774
20111,StreetDance 3D,5773100,41592,en,4.290276,18144030.0,6.1,98.0,0.0825006365776
20121,Parental Guidance,25000000,88042,en,11.746053,119772232.0,5.8,212.0,0.00199430645443
20163,Promised Land,15000000,133694,en,7.06378,8138788.0,6.0,246.0,0.00245737354271
20177,The Sweeney,3730500,116613,en,5.311336,6294161.0,5.7,110.0,0.000546001596376
20178,English Vinglish,2840000,118628,hi,3.611437,11620000.0,7.3,68.0,0.00701777124777
20203,Texas Chainsaw 3D,20000000,76617,en,7.214828,47241945.0,5.3,475.0,0.0692260712385
20206,Gangster Squad,60000000,82682,en,8.581558,105200903.0,6.2,1805.0,0.000480307324324
20214,The Samaritan,12000000,98339,en,11.52128,2521.0,5.2,69.0,0.0434464812279
20216,The Iceman,20000000,68812,en,13.132127,1969193.0,6.4,368.0,0.0238249450922
20223,A Haunted House,2500000,139038,en,6.531373,60141683.0,5.4,523.0,0.00477793300524
20262,Mama,15000000,132232,en,16.018525,146497771.0,6.0,1452.0,0.0585767589509
20264,Upstream Color,100000,145197,en,8.003815,444098.0,6.5,277.0,0.0798428431153
20273,Broken City,56000000,98357,en,12.136158,19701164.0,5.7,601.0,0.00082483299775
20281,Shadow Dancer,6300000,84336,en,4.38806,419953.0,5.7,84.0,0.000824143178761
20305,Sunny,3550000,77117,ko,2.700233,48000000.0,8.0,56.0,0.0337013937533
20314,Movie 43,6000000,87818,en,10.895427,32438988.0,4.5,816.0,0.0847293063998
20324,Parker,35000000,119283,en,13.963892,46216641.0,5.7,1467.0,0.00518124364316
20335,Hansel & Gretel: Witch Hunters,50000000,60304,en,10.337211,224803475.0,5.7,3290.0,0.0111445225775
20341,The Last Godfather,13400000,70829,en,1.223071,16700000.0,4.7,7.0,0.00302003021352
20360,The East,6500000,87499,en,6.53667,2401510.0,6.5,308.0,0.000758268870413
20377,"Pink Ribbons, Inc.",900000,89750,en,0.489328,25000.0,6.8,6.0,0.00394201651216
20383,Upside Down,60000000,58244,en,7.37535,8106475.0,6.2,1094.0,0.00431353086606
20410,Side Effects,30000000,109421,en,11.645847,63372757.0,6.4,1340.0,0.0114497235045
20413,Identity Thief,35000000,109431,en,7.321172,173965010.0,5.6,1667.0,0.00137179892045
20442,Beautiful Creatures,60000000,109491,en,20.485203,60052138.0,5.6,1017.0,0.0898173302412
20447,A Good Day to Die Hard,92000000,47964,en,12.471865,304654182.0,5.2,3519.0,0.012052626349
20450,21 & Over,13000000,107811,en,11.29356,48065672.0,5.7,748.0,6.95987182553e-05
20457,Safe Haven,28000000,112949,en,7.598422,97594140.0,6.9,840.0,0.0427172072232
20458,Elles,4000000,85545,fr,9.921433,911466.0,5.1,45.0,0.0845763683319
20462,The Act of Killing,1000000,123678,id,6.373118,444575.0,7.5,213.0,0.000502267270349
20470,Universal Soldier: Day of Reckoning,11500000,122857,en,12.887287,1402307.0,5.1,139.0,0.000854098529089
20478,Escape from Planet Earth,40000000,68179,en,11.617481,74597643.0,5.7,337.0,0.032005019486
20488,Before Midnight,3000000,132344,en,11.30324,11176469.0,7.3,583.0,0.00112582184374
20498,Snitch,35000000,134411,en,13.542675,42930462.0,5.8,1155.0,0.00598047720268
20505,Dark Skies,3500000,145135,en,26.972326,25174316.0,6.1,668.0,0.00310295377858
20511,A Coffee in Berlin,300000,130739,en,7.90622,2750275.0,7.0,113.0,0.00164844130632
20527,Jack the Giant Slayer,195000000,81005,en,11.606061,197687603.0,5.5,2634.0,0.0114408330992
20529,The Last Exorcism Part II,5000000,146203,en,5.874458,15179302.0,4.4,204.0,0.0406428910792
20536,G.I. Joe: Retaliation,130000000,72559,en,10.560608,371876278.0,5.4,3045.0,0.0952472686768
20539,Stoker,12000000,86825,en,7.222816,12077441.0,6.5,895.0,0.0587890855968
20540,Phantom,10000000,152259,en,6.651567,1034589.0,5.5,120.0,0.00190470740199
20544,Oz: The Great and Powerful,200000000,68728,en,11.137329,491868548.0,5.7,3576.0,0.00372033705935
20550,The Croods,135000000,49519,en,14.757874,585178928.0,6.8,2447.0,0.00768732093275
20577,Burn,225000,139948,en,0.466236,111300.0,7.1,7.0,0.0433488488197
20597,The Incredible Burt Wonderstone,30000000,124459,en,9.385769,27437881.0,5.3,732.0,0.0022763046436
20598,Spring Breakers,5000000,122081,en,14.830235,31724284.0,5.0,1580.0,0.721114933491
20603,I'm So Excited!,5000000,144789,es,6.757549,11724119.0,5.8,219.0,0.0152279995382
20619,The Call,13000000,158011,en,8.611077,68572378.0,6.6,1275.0,0.0443900078535
20620,Olympus Has Fallen,70000000,117263,en,10.978188,161025640.0,6.2,3010.0,3.36076845997e-05
20663,The Place Beyond the Pines,15000000,97367,en,7.492658,35485608.0,6.8,1689.0,0.00150237348862
20670,The Host,44000000,72710,en,11.342024,63327201.0,6.0,1859.0,0.000172921747435
20679,The Good Doctor,6000000,65650,en,8.278079,5206.0,5.0,52.0,0.000657611351926
20681,Admission,13000000,144340,en,10.098539,18000000.0,5.5,307.0,0.00703258672729
20695,Hey Ram,3900000,60579,ta,0.562097,4900000.0,6.7,10.0,0.00343493721448
20720,Evil Dead,17000000,109428,en,12.01525,97542952.0,6.4,1754.0,0.0880082324147
20721,Trance,20000000,68727,en,7.876299,24261569.0,6.5,975.0,0.120380617678
20726,Welcome to the Punch,8500000,93828,en,7.67857,9747.0,5.7,284.0,0.0508481562138
20737,Poor White Trash,1200000,44895,en,0.584397,1404.0,3.9,7.0,0.0137113528326
20750,Oblivion,120000000,75612,en,14.654053,286168572.0,6.4,4862.0,0.00029261445161
20755,Dark Tide,25000000,59963,en,5.405958,432274.0,4.8,61.0,0.0111904656515
20759,42,40000000,109410,en,11.637224,95020213.0,6.8,795.0,0.0198732297868
20773,Love Is All You Need,5500000,126250,da,4.711231,10016934.0,6.2,86.0,0.0194814968854
20784,Disconnect,10000000,127517,en,12.18812,3428048.0,6.9,459.0,0.000795171654318
20791,Scary Movie 5,20000000,4258,en,14.27281,78378744.0,4.6,813.0,0.107021987438
20799,Pain & Gain,25000000,134374,en,9.218002,86175291.0,6.1,1595.0,0.0754147171974
20809,Home Run,1200000,176124,en,1.472463,2861020.0,6.3,25.0,0.00751261878759
20817,The Grandmaster,3860000,44865,zh,8.959821,64076736.0,6.3,280.0,0.0117143709213
20829,This Is the End,32000000,109414,en,11.414048,126041322.0,6.2,2394.0,0.0707847997546
20830,Iron Man 3,200000000,68721,en,23.721243,1215439994.0,6.8,8951.0,0.0458766669035
20842,Late Autumn,6200000,91073,ko,1.077252,4820000.0,6.9,22.0,0.0013271025382
20843,Black Gold,40000000,77221,en,6.475665,5446000.0,5.9,77.0,0.0187140647322
20850,Mud,10000000,103731,en,7.881579,21587700.0,7.0,1080.0,0.00518249766901
20873,The Afflicted,180000,101501,en,0.437372,175742.0,4.0,12.0,0.169621959329
20895,About Cherry,2500000,94901,en,5.46567,3003.0,4.4,91.0,0.0101564191282
20910,The Great Gatsby,105000000,64682,en,17.598936,351040419.0,7.3,3885.0,0.0245962329209
20922,Star Trek Into Darkness,190000000,54138,en,15.78129,467365246.0,7.4,4479.0,0.000178545698873
20932,The Internship,58000000,116741,en,0.393865,44000000.0,6.1,1691.0,0.00176509213634
20967,Only God Forgives,4800000,77987,en,6.069475,10337387.0,5.6,886.0,0.00423816265538
20968,The Hangover Part III,103000000,109439,en,25.085639,362000072.0,6.0,2991.0,0.000702273799106
20970,Fast & Furious 6,160000000,82992,en,1.657637,788679850.0,6.7,5282.0,0.000250941171544
20971,Epic,100000000,116711,en,11.913405,268426634.0,6.4,1143.0,0.000488699006382
20979,The Past,11000000,152780,fr,9.166555,10631747.0,7.1,161.0,0.00325654260814
20981,Down Terrace,31192,42151,en,1.585713,10000.0,6.3,26.0,0.063167989254
20993,The Lords of Salem,1500000,104755,en,9.981121,1165882.0,5.1,244.0,0.00822725333273
20997,Behind the Candelabra,23000000,119675,en,7.339451,15600000.0,6.6,307.0,0.00436298083514
21009,Aftershock,2000000,123103,es,8.367858,58510.0,5.3,110.0,0.319299399853
21018,After Earth,130000000,82700,en,10.747642,243843127.0,5.0,2579.0,0.00107103982009
21025,Now You See Me,75000000,75656,en,17.852022,117698894.0,7.3,5635.0,0.000836557359435
21026,Lovelace,10000000,77805,en,6.383512,1585582.0,6.0,234.0,0.262201845646
21034,Special Forces,10000000,74513,fr,5.3584,10759.0,6.4,132.0,0.0103406216949
21050,Redd Inc.,500000,133463,en,5.411012,1000000.0,5.5,28.0,0.0148604018614
21054,The Way Way Back,4600000,147773,en,10.342737,23198652.0,7.1,695.0,0.0013951176079
21068,Man of Steel,225000000,49521,en,18.538834,662845518.0,6.5,6462.0,0.0328861288726
21073,The Big Wedding,35000000,87567,en,6.651605,21819348.0,5.7,421.0,0.0163840632886
21080,The Purge,3000000,158015,en,23.207663,89328627.0,6.0,2498.0,0.00273273605853
21099,The Bling Ring,15000000,96936,en,7.913029,19145732.0,5.3,1205.0,0.00166637438815
21101,Monsters University,200000000,62211,en,16.267502,743559607.0,7.0,3622.0,0.000205397838727
21119,Maniac,6000000,103620,en,8.804658,31081.0,5.9,322.0,0.0165538992733
21123,Pacific Rim,180000000,68726,en,33.949359,407602906.0,6.7,4903.0,0.0147886602208
21125,The Best Offer,13500000,152742,en,8.995603,19255873.0,7.7,719.0,0.000327888643369
21130,World War Z,200000000,72190,en,26.114917,531865000.0,6.7,5683.0,0.0133854039013
21131,Elysium,115000000,68724,en,15.232738,286140700.0,6.4,3510.0,0.0981429517269
21140,What Maisie Knew,6000000,127373,en,8.535611,1066471.0,7.4,149.0,0.0157610066235
21161,Despicable Me 2,76000000,93456,en,24.82355,970761885.0,7.0,4729.0,0.0095739653334
21162,White House Down,150000000,117251,en,9.920223,205366737.0,6.3,1910.0,0.00473029259592
21163,The World's End,20000000,107985,en,9.830382,46089287.0,6.7,1820.0,0.00143979350105
21168,Hummingbird,20000000,136418,en,8.801032,8352885.0,5.9,587.0,0.000277988554444
21171,The Heat,43000000,136795,en,12.706403,158674180.0,6.5,1595.0,0.015016653575
21175,The Lone Ranger,255000000,57201,en,12.729104,89289910.0,5.9,2361.0,0.0375125035644
21219,The Spectacular Now,2500000,157386,en,8.098964,6854611.0,6.8,1074.0,7.78514295234e-05
21256,Bhaag Milkha Bhaag,4600000,206324,hi,4.342418,25000000.0,7.3,62.0,0.0246463771909
21262,R.I.P.D.,130000000,49524,en,9.369679,61648500.0,5.4,1280.0,5.97682919761e-05
21276,The Conjuring,13000000,138843,en,14.90169,318000141.0,7.4,3169.0,0.00487145595253
21293,Turbo,135000000,77950,en,8.979753,282570682.0,6.1,1094.0,0.0118447681889
21296,The Wolverine,120000000,76170,en,3.918287,415440673.0,6.3,4110.0,0.0151476711035
21333,The Breath,2000000,27957,tr,1.315237,13500000.0,7.1,24.0,0.0141008198261
21337,2 Guns,61000000,136400,en,13.336512,131940411.0,6.6,1611.0,0.0214144382626
21344,Lost in Thailand,2200000,151743,zh,1.789133,208000000.0,6.1,28.0,0.000587641552556
21349,Blue Jasmine,18000000,160588,en,12.61244,99206215.0,7.0,1126.0,0.0367766954005
21351,The Great Beauty,12400000,179144,it,8.176134,8371085.0,7.3,745.0,0.0602341480553
21355,The Canyons,250000,109729,en,4.281631,56825.0,4.1,75.0,0.0557891204953
21380,Percy Jackson: Sea of Monsters,90000000,76285,en,10.338222,174578751.0,5.9,1685.0,0.000207573903026
21381,The Smurfs 2,105000000,77931,en,10.640864,347434178.0,5.5,711.0,0.0419687181711
21382,Alan Partridge: Alpha Papa,4000000,177699,en,10.130541,9800000.0,6.5,184.0,0.0283894073218
21383,Class of 1999,5200000,23535,en,6.700173,2459895.0,6.3,46.0,0.00019776665431
21395,Man of Tai Chi,25000000,76544,en,11.829231,2054941.0,5.8,295.0,0.0568199530244
21407,We're the Millers,37000000,138832,en,18.474368,269994119.0,6.8,3053.0,0.00150208314881
21410,Grown Ups 2,80000000,109418,en,9.411725,246984278.0,5.8,1180.0,0.00636124610901
21417,Kick-Ass 2,28000000,59859,en,13.570264,60700000.0,6.3,2275.0,0.0167543701828
21418,Riddick,38000000,87421,en,9.596377,98337295.0,6.2,2066.0,0.0909663662314
21419,Planes,50000000,151960,en,11.604181,219788712.0,5.7,568.0,2.82903547486e-05
21424,Cameron's Closet,7000000,59735,en,0.861473,136203.0,4.8,7.0,0.00570031814277
21426,Paranoia,35000000,115348,en,7.249581,13785015.0,5.6,358.0,0.0345369763672
21429,The Wind Rises,30000000,149870,ja,9.310866,117932401.0,7.7,720.0,0.000963237136602
21435,Jobs,12000000,115782,en,14.294019,35931410.0,6.0,1183.0,0.0314101390541
21438,The Mortal Instruments: City of Bones,60000000,123553,en,14.336187,90565421.0,6.2,1649.0,0.00058304000413
21446,The Butler,25000000,132363,en,11.061894,115922175.0,7.2,1134.0,0.00172340287827
21447,In a World...,1000000,157360,en,9.769134,2963902.0,6.4,232.0,0.0137307625264
21460,About Time,12000000,122906,en,11.213913,87100449.0,7.8,2140.0,0.121011309326
21462,Chennai Express,18000000,205022,hi,4.19356,62000000.0,6.5,91.0,0.00531417829916
21478,The Frozen Ground,27220000,199373,en,12.388833,5496951.0,6.1,473.0,9.96358212433e-05
21497,Empire State,11000000,169209,en,9.003792,3639345.0,4.9,229.0,0.00224977522157
21501,The Immortals,50,29231,en,0.825042,83.0,7.8,5.0,0.00115838856436
21515,Tidal Wave,16000000,33196,ko,4.136356,11301649.0,6.4,49.0,0.0239965096116
21528,Adore,16000000,111190,en,12.260159,318982.0,6.1,296.0,0.61549448967
21551,Instructions Not Included,5500000,211954,es,6.507895,99067206.0,7.5,210.0,0.00238992739469
21566,Getaway,18000000,146227,en,13.224288,10501938.0,4.9,248.0,0.00110690225847
21592,Gravity,105000000,49047,en,18.50194,716392705.0,7.3,5879.0,0.00519299833104
21598,What If,11000000,212716,en,10.841891,7847000.0,6.7,688.0,0.00107108976226
21604,Prisoners,46000000,146233,en,11.96262,122126687.0,7.9,3183.0,0.00242229946889
21605,Out of the Furnace,22000000,164457,en,6.760321,15400000.0,6.5,731.0,0.0879738330841
21608,Austenland,4900000,156711,en,8.076305,2159041.0,6.6,192.0,0.0120074413717
21611,Rush,38000000,96721,en,10.63552,90247624.0,7.7,2310.0,0.000277749059023
